"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","1989-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","519.3","0","147.8",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","1","","4","","7.2",",0,09,","0",",,0,31,+","0",",,0,31,+","49.3",",,0,18,","34.4",",0,11,","7.3","0","","","","","7.3",",0","","","","","","","","","","","","","","","","","","","","","97.1",",,,0","0",",,,0","22.87",",0","29.51",",,,0","16.22",",,,0","",""
"USC00155097","1989-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","588.3","0","69.0","1,0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","23","1,0","0","1,0","2","","1","","0.0",",0,24,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,14,","31.7","1,0,09,+","52.1","0","","","","","44.8","1,0","","","","","","","","","","","","","","","","","","","","","88.7",",,,0","0",",,,0","19.10","1,0","25.69","1,,,0","12.52",",,,0","",""
"USC00155097","1989-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","596.9","0","8.6",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","23",",0","0",",0","4","","1","","-1.1",",0,09,","0",",,0,31,+","0",",,0,31,+","47.8",",,0,17,","29.4",",0,12,","194.6","0","","","","","142.5",",0","","","","","","","","","","","","","","","","","","","","","87.3",",,,0","0",",,,0","14.01",",0","21.68",",,,0","6.35",",,,0","",""
"USC00155097","1989-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","596.9","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","5",",0","0",",0","","","","","-8.3",",0,24,+","0",",,0,30,+","0",",,0,30,+","38.1",",,0,08,","23.9",",0,12,+","478.9","0","","","","","284.3",",0","","","","","","","","","","","","","","","","","","","","","99.3",",,,0","0",",,,0","8.86",",0","15.63",",,,0","2.08",",,,0","",""
"USC00155097","1989-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","596.9","0","0.0","3,0","10",",0","4",",0","0",",0","","","4",",0","8",",0","29",",0","10","3,0","0","3,0","0","3,0","1","","","","-27.8",",0,22,","","","152",",,0,19,","23.6",",,0,31,","17.8","3,0,06,","1080.8","0","","","","","601.9","3,0","","","","","","","","","","","","","","","","","","","","","53.9",",,,0","292",",,,0","-3.33","3,0","3.08","3,,,0","-9.74",",,,0","",""
"USC00155097","1990-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","8","1,0","6","1,0","2","1,0","2",",0","0","2,0","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","-11.7",",0,13,","25",",,0,31,+","0","2,,0,31,+","35.6","1,,0,29,","20.0",",0,17,","1460.6","0","","","","","379.8",",0","","","","","","","","","","","","","","","","","","","","","111.8","1,,,0","0","2,,,0","6.08",",0","11.94",",,,0","0.23",",,,0","",""
"USC00155097","1990-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","5,0","13",",0","8",",0","3",",0","0",",0","0",",0","0","2,0","11","2,0","1","3,0","2","3,0","0","3,0","1","","","","-10.0","2,0,25,","0",",,0,28,+","0",",,0,28,+","39.4",",,0,03,","22.2","3,0,14,","1713.9","0","","","","","253.3","3,0","","","","","","","","","","","","","","","","","","","","","145.9",",,,0","0",",,,0","7.84","5,0","13.78","3,,,0","1.90","2,,,0","",""
"USC00155097","1990-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","11.5","0","11.5","1,0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","8","1,0","0","1,0","","","","","-5.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,16,","27.2","1,0,14,+","1939.2","0","","","","","225.3","1,0","","","","","","","","","","","","","","","","","","","","","101.7",",,,0","0",",,,0","11.09","1,0","16.89","1,,,0","5.29",",,,0","",""
"USC00155097","1990-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","33.4","0","21.9","4,0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0","4,0","15","4,0","0","4,0","","","","","-5.6",",0,08,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,10,","30.6","4,0,24,","2067.6","0","","","","","128.4","4,0","","","","","","","","","","","","","","","","","","","","","54.7",",,,0","0",",,,0","13.92","4,0","21.87","4,,,0","5.97",",,,0","",""
"USC00155097","1990-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","56.0","0","22.6","4,0","13",",0","8",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","23","2,0","0","2,0","2","","3","","2.2","2,0,11,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,16,","27.8","2,0,18,","2122.8","0","","","","","55.2","2,0","","","","","","","","","","","","","","","","","","","","","105.7",",,,0","0",",,,0","17.01","4,0","23.84","2,,,0","10.17","2,,,0","",""
"USC00155097","1990-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","193.8","0","137.8",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","8.3",",0,05,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,06,","33.9",",0,28,","2126.7","0","","","","","3.9",",0","","","","","","","","","","","","","","","","","","","","","41.2",",,,0","0",",,,0","22.80",",0","29.86",",,,0","15.73",",,,0","",""
"USC00155097","1990-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","382.5","0","188.7","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","13","1,0","1","","2","","11.1",",0,15,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,12,","37.8","1,0,10,+","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","90.2",",,,0","0",",,,0","24.59","1,0","31.61","1,,,0","17.56",",,,0","",""
"USC00155097","1990-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","91.8",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","","","3","","1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,05,","37.2",",0,07,","","","","","","","23.9",",0","","","","","","","","","","","","","","","","","","","","","61.2",",,,0","0",",,,0","20.60",",0","27.67",",,,0","13.53",",,,0","",""
"USC00155097","1990-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","13.6","2,0","6",",0","6",",0","2",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","19","1,0","0","1,0","3","","","","-1.1","1,0,26,+","0",",,0,31,+","0",",,0,31,+","47.0",",,0,04,","28.9","1,0,03,","","","","","","","123.0","1,0","","","","","","","","","","","","","","","","","","","","","131.7",",,,0","0",",,,0","14.52","2,0","21.89","1,,,0","7.15","1,,,0","",""
"USC00155097","1990-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","2.2","3,0","11",",0","6",",0","1",",0","0",",0","0",",0","0","2,0","8","2,0","0","1,0","11","1,0","0","1,0","","","","","-5.0","2,0,30,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,09,","25.0","1,0,01,","","","","","","","208.8","1,0","","","","","","","","","","","","","","","","","","","","","93.1",",,,0","0",",,,0","10.93","3,0","17.04","1,,,0","4.81","2,,,0","",""
"USC00155097","1990-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","10","4,0","8","4,0","4","4,0","0",",0","0",",0","0","4,0","16","4,0","3","3,0","0","3,0","0","3,0","","","","","-14.4","4,0,24,","0",",,0,31,+","0",",,0,31,+","43.2","4,,0,03,","19.4","3,0,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.7","4,,,0","0",",,,0","5.04","7,0","10.73","3,,,0","-0.64","4,,,0","",""
"USC00155097","1991-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","4,0","10",",0","7",",0","1",",0","0",",0","0",",0","0","3,0","20","3,0","2","1,0","0","1,0","0","1,0","","","","","-11.1","3,0,31,+","0",",,0,31,+","0",",,0,31,+","40.4",",,0,06,","13.9","1,0,19,","","","","","","","437.6","1,0","","","","","","","","","","","","","","","","","","","","","83.8",",,,0","0",",,,0","2.45","4,0","7.29","1,,,0","-2.38","3,,,0","",""
"USC00155097","1991-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","4,0","5","4,0","3","4,0","1","4,0","0","3,0","1",",0","0","1,0","18","1,0","1","3,0","0","3,0","0","3,0","4","","2","","-16.7","1,0,16,","0","3,,0,28,+","25",",,0,15,","31.0","4,,0,19,","18.3","3,0,04,+","","","","","","","312.9","3,0","","","","","","","","","","","","","","","","","","","","","61.6","4,,,0","25",",,,0","5.51","4,0","12.20","3,,,0","-1.19","1,,,0","",""
"USC00155097","1991-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","20.8","2,0","12",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0","1,0","21","1,0","0","1,0","","","","","-0.6","2,0,03,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,09,","31.1","1,0,09,","","","","","","","81.4","1,0","","","","","","","","","","","","","","","","","","","","","58.8",",,,0","0",",,,0","16.14","2,0","23.22","1,,,0","9.06","2,,,0","",""
"USC00155097","1991-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","133.2",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","4.4",",0,02,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,27,","35.6",",0,17,","","","","","","","9.1",",0","","","","","","","","","","","","","","","","","","","","","78.7",",,,0","0",",,,0","22.34",",0","28.11",",,,0","16.56",",,,0","",""
"USC00155097","1991-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","147.8","2,0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","3","2,0","","","","","8.9",",0,06,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,14,","32.8","2,0,21,","","","","","","","1.7","2,0","","","","","","","","","","","","","","","","","","","","","82.2",",,,0","0",",,,0","23.46","2,0","29.53","2,,,0","17.40",",,,0","",""
"USC00155097","1991-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","213.9","1,0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","14","1,0","2","","3","","12.2",",0,31,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,09,","36.1","1,0,05,","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","87.4",",,,0","0",",,,0","25.47","1,0","31.89","1,,,0","19.05",",,,0","",""
"USC00155097","1991-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","185.5",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","13","","4","","11.1",",0,15,+","0",",,0,31,+","0",",,0,31,+","63.5",",,0,19,","36.1",",0,06,+","0.5","0","","","","","0.5",",0","","","","","","","","","","","","","","","","","","","","","149.6",",,,0","0",",,,0","24.30",",0","31.85",",,,0","16.75",",,,0","",""
"USC00155097","1991-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","131.0","1,0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","8","1,0","2","","","","1.1",",0,27,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,11,","34.4","1,0,13,+","34.7","0","","","","","34.2","1,0","","","","","","","","","","","","","","","","","","","","","80.6",",,,0","0",",,,0","21.73","1,0","28.23","1,,,0","15.24",",,,0","",""
"USC00155097","1991-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","27.8",",0","6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","22",",0","0",",0","2","","1","","-1.1",",0,07,","0",",,0,31,+","0",",,0,31,+","60.7",",,0,27,","28.9",",0,02,","145.9","0","","","","","111.2",",0","","","","","","","","","","","","","","","","","","","","","161.1",",,,0","0",",,,0","15.64",",0","22.62",",,,0","8.66",",,,0","",""
"USC00155097","1991-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","2,0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","14",",0","0","2,0","2","2,0","0","2,0","1","","1","","-10.0",",0,05,+","0",",,0,30,+","0",",,0,30,+","30.5",",,0,20,","22.2","2,0,29,","443.2","0","","","","","297.3","2,0","","","","","","","","","","","","","","","","","","","","","89.6",",,,0","0",",,,0","7.76","2,0","12.82","2,,,0","2.69",",,,0","",""
"USC00155097","1991-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","2,0","9","1,0","8","1,0","4","1,0","0",",0","0",",0","0",",0","14",",0","0","2,0","0","2,0","0","2,0","","","","","-9.4",",0,19,+","0",",,0,31,+","0",",,0,31,+","52.1","1,,0,03,","18.3","2,0,09,+","788.5","0","","","","","345.3","2,0","","","","","","","","","","","","","","","","","","","","","178.9","1,,,0","0",",,,0","6.35","2,0","11.87","2,,,0","0.83",",,,0","",""
"USC00155097","1992-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","0",",0","0",",0","2","","","","-16.1",",0,17,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,02,","15.0",",0,30,","1270.6","0","","","","","482.1",",0","","","","","","","","","","","","","","","","","","","","","47.7",",,,0","0",",,,0","2.78",",0","7.98",",,,0","-2.41",",,,0","",""
"USC00155097","1992-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","2,0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","13",",0","2","2,0","1","2,0","0","2,0","1","","","","-11.7",",0,09,","0",",,0,29,+","0",",,0,29,+","22.1",",,0,12,","21.7","2,0,22,","1580.1","0","","","","","309.5","2,0","","","","","","","","","","","","","","","","","","","","","65.8",",,,0","0",",,,0","6.73","2,0","12.96","2,,,0","0.49",",,,0","",""
"USC00155097","1992-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","28.1","2,0","6","2,0","5","2,0","1","2,0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","20","1,0","0","1,0","","","","","3.9","2,0,04,","0",",,0,31,+","0",",,0,31,+","50.8","2,,0,29,","29.4","1,0,24,","","","","","","","67.3","1,0","","","","","","","","","","","","","","","","","","","","","98.9","2,,,0","0",",,,0","16.96","2,0","23.57","1,,,0","10.34","2,,,0","",""
"USC00155097","1992-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","63.9","2,0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","0","2,0","","","","","5.6",",0,22,","0",",,0,30,+","0",",,0,30,+","67.6",",,0,18,","31.1","2,0,21,+","","","","","","","6.9","2,0","","","","","","","","","","","","","","","","","","","","","142.2",",,,0","0",",,,0","20.26","2,0","26.08","2,,,0","14.44",",,,0","",""
"USC00155097","1992-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","179.8","3,0","14","2,0","11","2,0","3","2,0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","29","2,0","5","2,0","","","5","","13.9","1,0,07,","0",",,0,31,+","0",",,0,31,+","49.0","2,,0,25,","33.9","2,0,10,","0.0","0","","","","","0.0","2,0","","","","","","","","","","","","","","","","","","","","","222.7",",a,,0","0",",,,0","24.76","3,0","30.21","2,,,0","19.32","1,,,0","",""
"USC00155097","1992-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","107.7","4,0","5",",0","3",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","28","3,0","2","3,0","1","","2","","7.2","1,0,29,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,27,","33.3","3,0,10,","0.8","0","","","","","0.8","3,0","","","","","","","","","","","","","","","","","","","","","66.9",",,,0","0",",,,0","22.12","4,0","28.10","3,,,0","16.14","1,,,0","",""
"USC00155097","1992-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.3","1,0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","14","1,0","0","1,0","1","","","","-5.0",",0,19,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,16,","28.3","1,0,08,","","","","","","","161.2","1,0","","","","","","","","","","","","","","","","","","","","","33.1",",,,0","0",",,,0","12.96","1,0","20.96","1,,,0","4.96",",,,0","",""
"USC00155097","1992-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","4,0","10",",0","7",",0","2",",0","0","2,0","0","2,0","0","2,0","11","2,0","0","2,0","7","2,0","0","2,0","","","","","-6.7","2,0,15,","0","2,,0,30,+","0","2,T,0,14,","38.1",",,0,21,","23.3","2,0,20,+","","","","","","","257.7","2,0","","","","","","","","","","","","","","","","","","","","","117.2",",,,0","0","2,T,,0","8.56","4,0","14.74","2,,,0","2.37","2,,,0","",""
"USC00155097","1992-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","4,0","11",",0","8",",0","0",",0","","","1",",0","0","2,0","24","2,0","1","2,0","0","2,0","0","2,0","","","","","-11.7","2,0,26,","","","127",",,0,25,","16.8",",,0,20,","18.9","2,0,30,","","","","","","","424.5","2,0","","","","","","","","","","","","","","","","","","","","","74.8",",,,0","127",",,,0","2.77","4,0","7.80","2,,,0","-2.26","2,,,0","",""
"USC00155097","1993-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","5,0","7",",0","6",",0","0",",0","3","2,0","2",",0","0","3,0","22","3,0","1","3,0","0","3,0","0","3,0","","","","","-16.7","3,0,19,","76","2,,0,26,","152",",,0,25,","20.8",",,0,11,","19.4","3,0,10,","","","","","","","383.4","3,0","","","","","","","","","","","","","","","","","","","","","84.0",",,,0","241",",,,0","1.77","5,0","8.53","3,,,0","-4.98","3,,,0","",""
"USC00155097","1993-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","3,0","11","5,0","7","5,0","0","5,0","1","1,0","1",",0","0","3,0","14","3,0","1",",0","3",",0","0",",0","","","","","-12.8","3,0,15,","51","1,,0,14,","69",",,0,13,","9.4","5,,0,31,","27.2",",0,30,","","","","","","","334.0",",0","","","","","","","","","","","","","","","","","","","","","48.9","5,,,0","69",",,,0","6.11","3,0","12.72",",,,0","-0.50","3,,,0","",""
"USC00155097","1993-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","11","2,0","6","2,0","0","2,0","0",",0","0",",0","0","2,0","4","2,0","0","5,0","15","5,0","0","5,0","","","1","","-6.1","2,0,22,","0",",,0,30,+","0",",,0,30,+","20.8","2,,0,16,","26.1","5,0,14,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0",",a,,0","0",",,,0","12.84","6,0","20.04","5,,,0","5.65","2,,,0","",""
"USC00155097","1993-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","36.5","3,0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","25","3,0","0","3,0","","","","","1.1",",0,22,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,04,","31.7","3,0,18,","","","","","","","32.4","3,0","","","","","","","","","","","","","","","","","","","","","65.1",",,,0","0",",,,0","18.25","3,0","25.76","3,,,0","10.74",",,,0","",""
"USC00155097","1993-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","2","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","",""
"USC00155097","1993-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","217.4","3,0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","28","3,0","22","3,0","","","3","","11.7",",0,31,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,16,","35.6","3,0,28,+","0.0","0","","","","","0.0","3,0","","","","","","","","","","","","","","","","","","","","","84.3",",,,0","0",",,,0","26.15","3,0","32.93","3,,,0","19.37",",,,0","",""
"USC00155097","1993-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","179.9","3,0","11",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","28","3,0","16","3,0","","","7","","10.6",",0,03,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,06,","37.2","3,0,17,","0.0","0","","","","","0.0","3,0","","","","","","","","","","","","","","","","","","","","","95.1",",,,0","0",",,,0","24.82","3,0","31.62","3,,,0","18.01",",,,0","",""
"USC00155097","1993-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","67.8","5,0","12",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","4,0","23","4,0","1","4,0","2","","","","1.1","1,0,30,","0",",,0,30,+","0",",,0,30,+","32.5",",,0,03,","33.3","4,0,14,","18.6","0","","","","","18.6","4,0","","","","","","","","","","","","","","","","","","","","","120.5",",,,0","0",",,,0","20.54","5,0","27.23","4,,,0","13.85","1,,,0","",""
"USC00155097","1993-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","5.4","1,0","11",",0","7",",0","1",",0","0","2,0","0","2,0","0",",0","5",",0","0","1,0","19","1,0","0","1,0","","","","","-3.3",",0,28,","0","2,,0,31,+","0","2,,0,31,+","34.0",",,0,19,","28.9","1,0,07,","156.1","0","","","","","137.5","1,0","","","","","","","","","","","","","","","","","","","","","85.0",",,,0","0","2,,,0","13.91","1,0","21.17","1,,,0","6.65",",,,0","",""
"USC00155097","1993-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","4,0","14",",0","4",",0","2",",0","0",",0","0",",0","0","3,0","16","3,0","0","1,0","1","1,0","0","1,0","1","","1","","-7.2","3,0,08,","0",",,0,30,+","0",",T,0,30,","33.0",",,0,14,","22.2","1,0,14,","457.1","0","","","","","301.0","1,0","","","","","","","","","","","","","","","","","","","","","92.3",",,,0","0",",T,,0","6.85","4,0","13.13","1,,,0","0.57","3,,,0","",""
"USC00155097","1993-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","2,0","11",",0","8",",0","2",",0","5","2,0","2","1,0","0",",0","21",",0","3","2,0","0","2,0","0","2,0","4","","","","-14.4",",0,30,","51","2,,0,30,+","51","1,,0,28,+","45.0",",,0,04,","16.7","2,0,02,+","893.9","0","","","","","436.8","2,0","","","","","","","","","","","","","","","","","","","","","125.8",",,,0","102","1,,,0","3.25","2,0","8.02","2,,,0","-1.52",",,,0","",""
