"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014944","1982-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","8.3","0","6.1",",0","17",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","14","","1","","8","","0.6",",0,08,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,30,","28.9",",0,03,","155.0","2,,,0","4349.2","0","100.2",",0","9.54",",,,0","19.82","1,,,0","119.8",",,,0","","","0",",,,0","15.30",",0","20.62",",,,0","9.98",",,,0","","","190",",X","","","","","180",",X","4756",",,,0","15.6",",X","","","","","22.6",",X"
"USW00014944","1982-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","29.9","0","21.6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","4","","","","5","","4.4",",0,13,+","0",",,0,30,+","0",",,0,30,+","14.7",",,0,14,","33.9",",0,28,","216.9",",,,0","4410.9","0","61.7",",0","11.09",",,,0","24.45",",,,0","29.9",",,,0","","","0",",,,0","17.00",",0","24.17",",,,0","9.82",",,,0","","","290",",X","","","","","270",",X","4299",",,,0","13.0",",X","","","","","19.0",",X"
"USW00014944","1982-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","190.2","0","160.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","3","","","","10","","12.2",",0,30,","0",",,0,31,+","0",",,0,31,+","58.2",",,0,05,","38.9",",0,04,","249.9",",,,0","0.0","0","0.0",",0","16.20","1,,,0","30.06",",,,0","116.9",",,,0","","","0",",,,0","23.50",",0","29.54",",,,0","17.47",",,,0","","","360",",X","","","","","360",",X","4578",",,,0","30.8",",X","","","","","36.5",",X"
"USW00014944","1982-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","314.9","0","124.7",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","15","","4","","7","","6.1",",0,10,","0",",,0,31,+","0",",,0,31,+","101.3",",,0,31,","36.1",",0,02,","205.7",",,,0","16.1","0","16.1",",0","15.02",",,,0","27.26",",,,0","132.8",",,,0","","","0",",,,0","21.84",",0","27.51",",,,0","16.16",",,,0","","","320",",X","","","","","315",",X","3943",",,,0","20.6",",X","","","","","32.9",",X"
"USW00014944","1982-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","339.4","0","24.5",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","17","","2","","7","","0.6",",0,21,","0",",,0,30,+","0",",,0,30,+","69.3",",,0,09,","29.4",",0,10,+","164.4",",,,0","125.0","0","108.9",",0","9.52","1,,,0","21.38","1,,,0","88.7",",,,0","","","0",",,,0","15.52",",0","20.77",",,,0","10.26",",,,0","","","150",",X","","","","","180",",X","4394",",,,0","13.4",",X","","","","","23.6",",X"
"USW00014944","1982-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","339.4","0","0.0",",0","10",",0","6",",0","2",",0","2",",0","1",",0","0",",0","8",",0","0",",0","4",",0","0",",0","13","","","","5","","-6.1",",0,21,","76",",,0,20,","84",",,0,19,","37.6",",,0,08,","23.9",",0,05,","","","404.2","0","279.2",",0","","","","","131.7",",,,0","","","84",",,,0","9.33",",0","14.82",",,,0","3.84",",,,0","","","330",",X","","","","","315",",X","","","14.3",",X","","","","","20.6",",X"
"USW00014944","1982-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","339.4","0","0.0",",0","8",",0","3",",0","2",",0","6",",0","1",",0","0",",0","27",",0","8",",0","0",",0","0",",0","16","","6","","1","","-15.0",",0,13,+","102",",,0,12,","102",",,0,11,","38.4",",,0,11,","14.4",",0,07,+","","","983.4","0","579.2",",0","","","","","74.8",",,,0","","","105",",,,0","-0.98",",0","3.96",",,,0","-5.91",",,,0","","","340",",X","","","","","315",",X","","","16.5",",X","","","","","22.6",",X"
"USW00014944","1982-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","339.4","0","0.0",",0","8",",0","4",",0","0",",0","12",",0","4",",0","2",",0","30",",0","17",",0","0",",0","0",",0","18","","3","","1","","-20.6",",0,11,","457",",,0,29,","203",",,0,27,","22.4",",,0,24,","13.9",",0,02,+","","","1681.9","0","698.5",",0","","","","","50.7",",,,0","","","446",",,,0","-4.20",",0","0.79",",,,0","-9.19",",,,0","","","360",",X","","","","","360",",X","","","20.6",",X","","","","","24.7",",X"
"USW00014944","1983-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","9",",0","1",",0","0",",0","31",",0","1",",0","6",",0","31",",0","22",",0","0",",0","0",",0","18","","4","","","","-21.1",",0,26,","356",",,0,04,+","79",",,0,09,","9.4",",,0,09,","5.6",",0,06,","","","2455.6","0","773.7",",0","","","","","13.5",",,,0","","","122",",,,0","-6.62",",0","-1.96",",,,0","-11.28",",,,0","","","320",",X","","","","","315",",X","","","18.3",",X","","","","","23.6",",X"
"USW00014944","1983-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","23",",0","2",",0","3",",0","27",",0","13",",0","0",",0","0",",0","25","","9","","","","-19.4",",0,06,","229",",,0,07,+","48",",,0,02,","2.8",",,0,02,","11.1",",0,27,","","","3059.9","0","604.3",",0","","","","","5.8",",,,0","","","91",",,,0","-3.25",",0","0.18",",,,0","-6.68",",,,0","","","340",",X","","","","","360",",X","","","14.3",",X","","","","","18.0",",X"
"USW00014944","1983-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","13",",0","7",",0","1",",0","17",",0","5",",0","0",",0","23",",0","10",",0","0",",0","0",",0","20","","5","","","","-15.6",",0,22,","356",",,0,27,","206",",,0,26,","26.4",",,0,06,","20.6",",0,03,","","","3610.1","0","550.2",",0","","","","","85.0",",,,0","","","479",",,,0","0.58",",0","4.27",",,,0","-3.10",",,,0","","","330",",X","","","","","315",",X","","","13.4",",X","","","","","19.5",",X"
"USW00014944","1983-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","13",",0","7",",0","1",",0","6",",0","5",",0","0",",0","21",",0","0",",0","1",",0","0",",0","15","","","","","","-6.1",",0,15,+","152",",,0,14,","155",",,0,17,","28.4",",,0,12,","23.3",",0,25,","","","4002.9","0","392.8",",0","","","","","73.1",",,,0","","","468",",,,0","5.24",",0","10.56",",,,0","-0.08",",,,0","","","350",",X","","","","","360",",X","","","15.6",",X","","","","","22.6",",X"
"USW00014944","1983-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","8.1","0","8.1",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","8","","1","","1","","-1.7",",0,15,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,06,","31.7",",0,27,","175.7",",,,0","4182.7","0","179.8",",0","5.50","1,,,0","18.69",",,,0","74.1",",,,0","","","0",",,,0","12.79",",0","19.34",",,,0","6.25",",,,0","","","60",",X","","","","","45",",X","6255","1,,,0","15.6",",X","","","","","22.1",",X"
"USW00014944","1983-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","74.7","0","66.6",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","16","","2","","3","","2.8",",0,01,","0",",,0,30,+","0",",,0,30,+","41.4",",,0,20,","32.2",",0,24,","196.4",",,,0","4221.6","0","38.9",",0","11.39",",,,0","25.12",",,,0","171.4",",,,0","","","0",",,,0","19.26",",0","24.85",",,,0","13.66",",,,0","","","300",",X","","","","","315",",X","4656",",,,0","17.9",",X","","","","","24.2",",X"
"USW00014944","1983-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","283.4","0","208.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","5","","2","","7","","11.1",",0,04,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,18,","37.2",",0,20,","289.9",",,,0","0.6","0","0.6",",0","17.69",",,,0","30.06",",,,0","46.1",",,,0","","","0",",,,0","25.05",",0","31.13",",,,0","18.96",",,,0","","","320",",X","","","","","315",",X","5197","1,,,0","19.7",",X","","","","","28.3",",X"
"USW00014944","1983-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","512.4","0","229.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","9","","1","","7","","12.8",",0,11,+","0",",,0,31,+","0",",,0,31,+","21.1",",,0,29,","38.3",",0,18,","269.5",",,,0","0.6","0","0.0",",0","17.42",",,,0","31.36",",,,0","50.8",",,,0","","","0",",,,0","25.72",",0","32.70",",,,0","18.74",",,,0","","","90",",X","","","","","45",",X","4233","1,,,0","14.3",",X","","","","","24.2",",X"
"USW00014944","1983-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","577.3","0","64.9",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","20",",0","5",",0","5","","","","9","","-2.2",",0,23,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,05,","36.1",",0,08,","174.7","1,,,0","91.1","0","90.5",",0","9.88","1,,,0","21.89",",,,0","49.0",",,,0","","","0",",,,0","17.48",",0","24.91",",,,0","10.05",",,,0","","","300",",X","","","","","180",",X","5101",",,,0","11.2",",X","","","","","18.5",",X"
"USW00014944","1983-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","578.1","0","0.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","3",",0","0",",0","12","","1","","2","","-5.6",",0,29,+","0",",,0,31,+","0",",T,0,13,+","6.9",",,0,19,","29.4",",0,27,","110.4","1,,,0","358.1","0","267.0",",0","3.45","3,,,0","13.77","1,,,0","18.1",",,,0","","","0",",T,,0","9.75",",0","16.27",",,,0","3.22",",,,0","","","340",",X","","","","","360",",X","5343",",,,0","9.4",",X","","","","","14.4",",X"
"USW00014944","1983-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","578.1","0","0.0",",0","14",",0","7",",0","1",",0","11",",0","5",",0","0",",0","19",",0","8",",0","0",",0","0",",0","19","","6","","1","","-15.0",",0,30,","330",",,0,29,","203",",,0,27,","36.1",",,0,19,","17.2",",0,07,","","","859.5","0","501.4",",0","","","","","75.2",",,,0","","","483",",,,0","1.62",",0","4.74",",,,0","-1.51",",,,0","","","20",",X","","","","","360",",X","","","14.3",",X","","","","","19.5",",X"
"USW00014944","1983-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","578.1","0","0.0",",0","12",",0","3",",0","0",",0","31",",0","5",",0","24",",0","31",",0","31",",0","0",",0","0",",0","15","","2","","","","-32.2",",0,22,+","356",",,0,10,+","104",",,0,20,","4.1",",,0,04,","-2.8",",0,31,+","","","1942.9","0","1083.4",",0","","","","","18.9",",,,0","","","348",",,,0","-16.61",",0","-11.72",",,,0","-21.51",",,,0","","","310",",X","","","","","315",",X","","","14.3",",X","","","","","20.0",",X"
"USW00014944","1984-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.3",",X","0.0","0","0.0",",0","6",",0","2",",0","0",",0","31",",0","3",",0","9",",0","30",",0","20",",0","0",",0","0",",0","9","","1","","","","-31.1",",0,18,","229",",,0,01,","53",",,0,12,","3.6",",,0,12,","6.1",",0,05,","","","2763.9","0","821.0",",0","","","","","9.6",",,,0","","","126",",,,0","-8.15",",0","-3.42",",,,0","-12.89",",,,0","","","350",",X","","","","","360",",X","","","14.3",",X","","","","","18.5",",X"
"USW00014944","1984-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.7",",X","0.0","0","0.0",",0","12",",0","2",",0","0",",0","27",",0","2",",0","2",",0","26",",0","6",",0","0",",0","0",",0","16","","5","","","","-22.8",",0,05,","229",",,0,19,","226",",,0,18,","15.5",",,0,18,","8.3",",0,15,","","","3363.8","0","599.9",",0","","","","","28.2",",,,0","","","303",",,,0","-2.35",",0","1.78",",,,0","-6.49",",,,0","","","340",",X","","","","","315",",X","","","17.9",",X","","","","","24.7",",X"
"USW00014944","1984-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",X","0.0","0","0.0",",0","11",",0","6",",0","0",",0","26",",0","6",",0","6",",0","29",",0","12",",0","0",",0","0",",0","20","","5","","","","-25.6",",0,09,","305",",,0,13,+","175",",,0,03,","12.4",",,0,04,","8.3",",0,25,","","","4060.8","0","697.0",",0","","","","","46.5",",,,0","","","493",",,,0","-4.15",",0","0.08",",,,0","-8.38",",,,0","","","340",",X","","","","","315",",X","","","13.4",",X","","","","","17.5",",X"
"USW00014944","1984-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.8",",X","0.0","0","0.0",",0","16",",0","12",",0","1",",0","1",",0","1",",0","0",",0","10",",0","0",",0","1",",0","0",",0","16","","1","","5","","-3.3",",0,05,","76",",,0,30,","132",",,0,29,","42.4",",,0,11,","26.7",",0,26,","","","4380.5","0","319.7",",0","","","","","147.1",",,,0","","","153",",,,0","7.68",",0","13.17",",,,0","2.19",",,,0","","","290",",X","","","","","270",",X","","","16.5",",X","","","","","22.1",",X"
"USW00014944","1984-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",X","5.0","0","5.0",",0","14",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","6","","","","5","","-2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,27,","28.3",",0,31,","166.9","1,,,0","4542.7","0","162.2",",0","7.08","1,,,0","19.24","1,,,0","75.1",",,,0","","","0",",,,0","13.26",",0","20.04",",,,0","6.49",",,,0","","","170",",X","","","","","180",",X","5516","3,,,0","11.6",",X","","","","","22.1",",X"
"USW00014944","1984-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.5",",X","69.0","0","64.0",",0","13",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","8","","","","12","","6.7",",0,02,","0",",,0,30,+","0",",,0,30,+","62.0",",,0,11,","30.0",",0,26,","212.1",",,,0","4556.1","0","13.4",",0","14.00",",,,0","26.50",",,,0","214.3",",,,0","","","0",",,,0","20.02",",0","25.99",",,,0","14.05",",,,0","","","130",",X","","","","","360",",X","5824",",,,0","14.3",",X","","","","","21.1",",X"
"USW00014944","1984-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.2",",X","217.6","0","148.6",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","4","","","","8","","9.4",",0,07,+","0",",,0,31,+","0",",,0,31,+","11.9",",,0,25,","35.6",",0,22,","256.5","1,,,0","1.4","0","1.4",",0","15.52",",,,0","28.44",",,,0","41.4",",,,0","","","0",",,,0","23.08",",0","29.45",",,,0","16.72",",,,0","","","10",",X","","","","","315",",X","4576",",,,0","11.2",",X","","","","","28.8",",X"
"USW00014944","1984-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.9",",X","383.3","0","165.7",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","8","","1","","4","","6.1",",0,23,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,07,","37.8",",0,28,","232.8",",,,0","8.3","0","6.9",",0","15.79",",,,0","28.27",",,,0","19.4",",,,0","","","0",",,,0","23.45",",0","30.01",",,,0","16.90",",,,0","","","140",",X","","","","","180",",X","4069",",,,0","8.9",",X","","","","","13.4",",X"
"USW00014944","1984-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.9",",X","402.8","0","19.5",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","18",",0","2",",0","7","","1","","7","","-5.0",",0,26,","0",",,0,30,+","0",",T,0,25,","26.9",",,0,11,","35.0",",0,19,","137.5","1,,,0","158.5","0","150.2",",0","6.92","1,,,0","19.13",",,,0","41.2",",,,0","","","0",",T,,0","13.98",",0","21.35",",,,0","6.60",",,,0","","","180",",X","","","","","270",",X","4642",",,,0","13.4",",X","","","","","19.0",",X"
"USW00014944","1984-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.2",",X","405.1","0","2.3",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","8",",0","0",",0","14","","2","","4","","-6.1",",0,28,","0",",,0,31,+","0",",T,0,31,+","40.1",",,0,18,","25.6",",0,12,+","","","412.1","0","253.6",",0","","","","","104.4",",,,0","","","0",",T,,0","10.23",",0","15.65",",,,0","4.81",",,,0","","","310",",X","","","","","315",",X","","","16.1",",X","","","","","23.6",",X"
"USW00014944","1984-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.6",",X","405.1","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","0",",0","0",",0","8","","1","","","","-11.1",",0,02,","0",",T,0,28,","0",",T,0,27,+","0.5",",,0,09,","18.3",",0,14,","","","892.8","0","480.7",",0","","","","","0.8",",,,0","","","0",",T,,0","2.31",",0","8.67",",,,0","-4.05",",,,0","","","320",",X","","","","","315",",X","","","14.3",",X","","","","","21.1",",X"
"USW00014944","1984-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.2",",X","405.1","0","0.0",",0","7",",0","3",",0","0",",0","3",",0","1",",0","5",",0","31",",0","18",",0","0",",0","0",",0","12","","3","","","","-23.3",",0,06,","76",",,0,14,","76",",,0,14,","13.7",",,0,15,","16.1",",0,07,","","","1660.4","0","767.6",",0","","","","","25.9",",,,0","","","119",",,,0","-6.43",",0","-0.26",",,,0","-12.59",",,,0","","","290",",X","","","","","225",",X","","","14.8",",X","","","","","20.0",",X"
"USW00014944","1985-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.4",",X","0.0","0","0.0",",0","8",",0","1",",0","0",",0","19",",0","3",",0","15",",0","31",",0","23",",0","0",",0","0",",0","6","","","","","","-30.6",",0,31,","76",",,0,31,+","86",",,0,16,","5.3",",,0,16,","9.4",",0,05,","","","2549.8","0","889.4",",0","","","","","11.6",",,,0","","","188",",,,0","-10.36",",0","-3.88",",,,0","-16.84",",,,0","","","360",",X","","","","","315",",X","","","15.6",",X","","","","","20.6",",X"
"USW00014944","1985-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.5",",X","0.0","0","0.0",",0","3",",0","0",",0","0",",0","15",",0","0",",0","10",",0","27",",0","15",",0","0",",0","0",",0","7","","2","","","","-28.3",",0,02,","76",",,0,02,+","10",",,0,17,","0.8",",,0,17,","15.0",",0,28,","","","3252.0","0","702.2",",0","","","","","1.4",",,,0","","","18",",,,0","-6.75",",0","-1.08",",,,0","-12.42",",,,0","","","240",",X","","","","","180",",X","","","12.5",",X","","","","","18.0",",X"
"USW00014944","1985-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",X","0.0","0","0.0",",0","13",",0","6",",0","1",",0","14",",0","4",",0","0",",0","27",",0","3",",0","1",",0","0",",0","10","","","","2","","-12.8",",0,05,","279",",,0,05,","198",",,0,03,","27.7",",,0,03,","22.8",",0,26,","","","3720.6","0","468.6",",0","","","","","60.2",",,,0","","","408",",,,0","3.22",",0","8.74",",,,0","-2.31",",,,0","","","310",",X","","","","","90",",X","","","14.8",",X","","","","","23.1",",X"
"USW00014944","1985-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.3",",X","9.7","0","9.7",",0","13",",0","8",",0","1",",0","1",",0","1",",0","0",",0","7",",0","0",",0","13",",0","2",",0","7","","","","6","","-5.0",",0,08,+","25",",,0,04,","30",",,0,04,","53.1",",,0,22,","33.3",",0,18,","","","3934.2","0","213.6",",0","","","","","131.7",",,,0","","","63",",,,0","11.54",",0","18.78",",,,0","4.30",",,,0","","","240",",X","","","","","225",",X","6322","1,,,0","17.4",",X","","","","","28.8",",X"
"USW00014944","1985-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.5",",X","40.3","0","30.6",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","5","","1","","4","","3.9",",0,20,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,29,","32.8",",0,25,","221.6","1,,,0","4004.8","0","70.6",",0","11.08",",,,0","24.82",",,,0","83.6",",,,0","","","0",",,,0","17.04",",0","23.91",",,,0","10.17",",,,0","","","300",",X","","","","","315",",X","6927",",,,0","16.5",",X","","","","","23.6",",X"
"USW00014944","1985-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.8",",X","85.8","0","45.5",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","6",",0","4","","","","4","","3.3",",0,03,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,25,","36.1",",0,25,","234.8",",,,0","4063.6","0","58.8",",0","12.76",",,,0","25.38",",,,0","64.0",",,,0","","","0",",,,0","17.89",",0","25.02",",,,0","10.76",",,,0","","","300",",X","","","","","270",",X","5632",",,,0","14.8",",X","","","","","23.1",",X"
"USW00014944","1985-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.3",",X","201.7","0","115.9",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","6","","","","10","","10.0",",0,22,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,24,","37.2",",0,07,","252.3",",,,0","3.6","0","3.6",",0","16.62",",,,0","29.32",",,,0","68.6",",,,0","","","0",",,,0","21.95",",0","28.45",",,,0","15.45",",,,0","","","350",",X","","","","","225",",X","4452",",,,0","13.0",",X","","","","","23.6",",X"
"USW00014944","1985-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.5",",X","251.2","0","49.5",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","11","","1","","11","","6.7",",0,10,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,12,","31.7",",0,07,","170.2",",,,0","30.5","0","26.9",",0","14.70","1,,,0","26.63","1,,,0","103.4",",,,0","","","0",",,,0","19.06",",0","24.93",",,,0","13.20",",,,0","","","240",",X","","","","","225",",X","5073",",,,0","14.8",",X","","","","","18.0",",X"
"USW00014944","1985-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",X","289.9","0","38.7",",0","17",",0","9",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","18","","2","","6","","-1.7",",0,26,","0",",,0,30,+","23",",,0,28,","18.8",",,0,13,","31.1",",0,06,","89.6","2,,,0","183.0","0","152.5",",0","10.85",",,,0","20.85",",,,0","84.8",",,,0","","","23",",,,0","14.54",",0","19.19",",,,0","9.89",",,,0","","","360",",X","","","","","180",",X","5498",",,,0","12.5",",X","","","","","19.0",",X"
